OTUs	Name	Oral_and_five_sense_organs	Skin	Circulatory_system	Urogenital_system	Digestive_system	Respiratory_system	Other(motor_and_nervous_and_endocrine_system)
otu_S002963285	Prevotella_corporis	oral_cavity	0	0	0	0	0	0
otu_S004056732	Prevotella_corporis	oral_cavity	0	0	0	0	0	0
otu_S000859178	Streptococcus_caballi	0	skin_infection_disease|soft_tissue_infection	bacteremia	0	0	severe_pneumonia	0
otu_S000436174	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S000968137	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S000968138	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S000968140	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S000968141	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S000968142	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S000968143	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S000980469	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S001418848	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S001418849	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S001875485	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S001875488	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S001875489	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S001875490	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002035483	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002228714	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957236	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957237	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957238	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957241	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957244	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957245	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957246	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957251	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957253	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957254	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957256	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957257	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957258	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957259	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957261	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957263	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957264	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957265	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957266	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957267	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957268	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957269	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957270	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S002957271	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003280538	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003280549	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299457	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299459	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299461	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299463	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299464	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299465	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299467	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299468	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299469	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299470	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299480	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299482	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299483	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299485	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299487	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299488	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299489	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299490	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299492	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299495	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003299498	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003313277	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003313279	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003313288	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003313289	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003313302	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003749000	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003749026	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003749032	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003787876	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S003942342	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S004071254	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S004227092	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S004228700	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S004231881	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_S004443310	Actinomyces_pyogenes	0	0	endocarditis|arthritis|septicemia	0	0	pneumonia|empyema	meningitis|diabetes
otu_16S_013	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_16S_186	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_16S_191	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC003997145515147021+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC003997246235247741+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC003997290085291591+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC0039972912930635+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC00399746552114656717+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC003997532463533968+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC003997741564743070+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC003997933510841+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC005945145516147025+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC005945246248247757+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC005945290098291607+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC0059452913030639+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC00594546564304657939+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC005945532506534014+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC005945741460742969+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC005945933610845+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC012581145386146894+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC012581246586248094+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC0125812900030508+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC01258134961113497619+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC01258137052493706756+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC01258146575484659056+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC012581920710715+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC0126592902730535+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC012659532361533868+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC012659741463742971+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC017729145495147034+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC017729246679248218+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC017729267258268797+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC0177292910930648+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC01772946465634648102+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC017729523452524991+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_NC017729732591734130+	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000008663	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000127677	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000138943	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000323587	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000376345	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000376346	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000376347	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000376350	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000388273	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000388274	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000388632	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000397282	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000421861	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000434838	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000484397	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000583902	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000597181	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000597184	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000597185	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000615566	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000615568	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000615570	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000843611	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000891146	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S000925666	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S001098774	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S001098776	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S001170114	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S001170136	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S001577970	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S001589367	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S001613021	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S001873181	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S001873943	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S001874754	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S002035922	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S002035925	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
otu_S002166685	Bacillus_anthracis	0	skin_necrotic_lesion	0	0	gastrointestinal_disease|diarrhea|abdomen_swelling	0	febrile_illness|neck_swelling
